rating,playback_used,ebird_code,channels,date,duration,filename,species,title,secondary_labels,bird_seen,sci_name,location,latitude,sampling_rate,type,elevation,bitrate_of_mp3,file_type,background,xc_id,url,country,author,primary_label,longitude,time,recordist,license
4.5,no,swathr,1 (mono),2018-06-12,317,XC575490.mp3,Swainson's Thrush,XC575490 Swainson's Thrush (Catharus ustulatus swainsoni),"['Loxia curvirostra_Red Crossbill', 'Turdus migratorius_American Robin']",yes,Catharus ustulatus,"Lower Penstemon CG, South Hills, Idaho",42.1967,44100 (Hz),"adult, call, sex uncertain, song",2000 m,128000 (bps),mp3,Red Crossbill (Loxia curvirostra); American Robin (Turdus migratorius),575490,https://www.xeno-canto.org/575490,United States,Richard E. Webster,Catharus ustulatus_Swainson's Thrush,-114.2835,20:15,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,swathr,1 (mono),2018-06-13,361,XC575489.mp3,Swainson's Thrush,XC575489 Swainson's Thrush (Catharus ustulatus swainsoni),"['Sitta canadensis_Red-breasted Nuthatch', 'Regulus calendula_Ruby-crowned Kinglet', 'Turdus migratorius_American Robin', 'Piranga ludoviciana_Western Tanager', 'Vireo gilvus_Warbling Vireo', 'Colaptes auratus_Northern Flicker']",yes,Catharus ustulatus,"Lower Penstemon CG, South Hills, Idaho",42.1967,44100 (Hz),"adult, sex uncertain, song",2000 m,128000 (bps),mp3,Red-breasted Nuthatch (Sitta canadensis); Ruby-crowned Kinglet (Regulus calendula); American Robin (Turdus migratorius); Western Tanager (Piranga ludoviciana); Warbling Vireo (Vireo gilvus); Northern Flicker (Colaptes auratus),575489,https://www.xeno-canto.org/575489,United States,Richard E. Webster,Catharus ustulatus_Swainson's Thrush,-114.2835,17:45,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,swathr,1 (mono),2020-05-21,51,XC561465.mp3,Swainson's Thrush,XC561465 Swainson's Thrush (Catharus ustulatus),['Pipilo maculatus_Spotted Towhee'],yes,Catharus ustulatus,"Los Osos, Montana de Oro State Park, Coon Creek Trail,  California",35.253,48000 (Hz),"adult, call, sex uncertain",50 m,320000 (bps),mp3,Spotted Towhee (Pipilo maculatus),561465,https://www.xeno-canto.org/561465,United States,Thomas G. Graves,Catharus ustulatus_Swainson's Thrush,-120.876,13:37,Thomas G. Graves,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,swathr,1 (mono),2020-05-21,34,XC561407.mp3,Swainson's Thrush,XC561407 Swainson's Thrush (Catharus ustulatus),"['Pipilo maculatus_Spotted Towhee', 'Chamaea fasciata_Wrentit']",no,Catharus ustulatus,"Los Osos, Montana de Oro State Park, Coon Creek Trail,  California",35.253,48000 (Hz),"adult, call, sex uncertain",50 m,320000 (bps),mp3,Spotted Towhee (Pipilo maculatus); Wrentit (Chamaea fasciata),561407,https://www.xeno-canto.org/561407,United States,Thomas G. Graves,Catharus ustulatus_Swainson's Thrush,-120.876,9:32,Thomas G. Graves,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,swathr,1 (mono),2020-05-21,353,XC561362.mp3,Swainson's Thrush,XC561362 Swainson's Thrush (Catharus ustulatus),"[""Dryobates nuttallii_Nuttall's Woodpecker"", 'Pipilo maculatus_Spotted Towhee', 'Chamaea fasciata_Wrentit', ""Cardellina pusilla_Wilson's Warbler"", ""Thryomanes bewickii_Bewick's Wren""]",no,Catharus ustulatus,"Los Osos, Montana de Oro State Park, Coon Creek Trail,  California",35.253,48000 (Hz),"adult, sex uncertain, song",50 m,320000 (bps),mp3,Nuttall's Woodpecker (Dryobates nuttallii); Spotted Towhee (Pipilo maculatus); Wrentit (Chamaea fasciata); Wilson's Warbler (Cardellina pusilla); Bewick's Wren (Thryomanes bewickii),561362,https://www.xeno-canto.org/561362,United States,Thomas G. Graves,Catharus ustulatus_Swainson's Thrush,-120.876,9:12,Thomas G. Graves,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
5.0,no,swathr,1 (mono),2016-09-21,21,XC560674.mp3,Swainson's Thrush,XC560674 Swainson's Thrush (Catharus ustulatus swainsoni),[],no,Catharus ustulatus,"Skidaway Island, Chatham County, GA USA",31.9237,44100 (Hz),nocturnal flight call,0 m,94218 (bps),mp3,,560674,https://www.xeno-canto.org/560674,United States,Russ Wigh,Catharus ustulatus_Swainson's Thrush,-81.0559,02:30,Russ Wigh,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
5.0,no,swathr,1 (mono),2020-04-20,10,XC548594.mp3,Swainson's Thrush,XC548594 Swainson's Thrush (Catharus ustulatus),[],no,Catharus ustulatus,"Privanzas Los Mochis Ahome, Sinaloa",25.7324,22050 (Hz),"nocturnal flight call, sex uncertain",10 m,160000 (bps),mp3,,548594,https://www.xeno-canto.org/548594,Mexico,Isain Contreras Rodríguez,Catharus ustulatus_Swainson's Thrush,-109.0271,03:30,Isain Contreras Rodríguez,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
5.0,no,swathr,1 (mono),2019-06-09,437,XC511531.mp3,Swainson's Thrush,XC511531 Swainson's Thrush (Catharus ustulatus),[],no,Catharus ustulatus,"Klamath, Del Norte County, California",41.5156,48000 (Hz),"adult, male, song",40 m,143343 (bps),mp3,,511531,https://www.xeno-canto.org/511531,United States,Rick Sharloch,Catharus ustulatus_Swainson's Thrush,-124.0361,06:30,Rick Sharloch,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,swathr,2 (stereo),1990-07-15,77,XC511321.mp3,Swainson's Thrush,XC511321 Swainson's Thrush (Catharus ustulatus),['Vireo gilvus_Warbling Vireo'],yes,Catharus ustulatus,"Tyaughton Lake, British Columbia",50.946999999999996,44100 (Hz),"adult, song",1000 m,320000 (bps),mp3,Warbling Vireo (Vireo gilvus),511321,https://www.xeno-canto.org/511321,Canada,Peter Ward,Catharus ustulatus_Swainson's Thrush,-122.7744,08:00,Peter Ward,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,swathr,1 (mono),2019-04-28,53,XC501029.mp3,Swainson's Thrush,XC501029 Swainson's Thrush (Catharus ustulatus),"['Cassiculus melanicterus_Yellow-winged Cacique', 'Trogon elegans_Elegant Trogon', 'Icterus pustulatus_Streak-backed Oriole', 'Turdus assimilis_White-throated Thrush', 'Pachyramphus aglaiae_Rose-throated Becard']",no,Catharus ustulatus,"Tecuitata (pueblo), Nayarit,",21.4616,48000 (Hz),"call, song",500 m,128000 (bps),mp3,Yellow-winged Cacique (Cassiculus melanicterus); Elegant Trogon (Trogon elegans); Streak-backed Oriole (Icterus pustulatus); White-throated Thrush (Turdus assimilis); Rose-throated Becard (Pachyramphus aglaiae),501029,https://www.xeno-canto.org/501029,Mexico,Richard E. Webster,Catharus ustulatus_Swainson's Thrush,-105.1549,07:02,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,swathr,1 (mono),2019-04-21,25,XC500983.mp3,Swainson's Thrush,XC500983 Swainson's Thrush (Catharus ustulatus),['Trogon mexicanus_Mountain Trogon'],no,Catharus ustulatus,"Reserva de la Chara Pinta (Tufted Jay Preserve), Sinaloa",23.589000000000002,48000 (Hz),call,2100 m,128000 (bps),mp3,Mountain Trogon (Trogon mexicanus),500983,https://www.xeno-canto.org/500983,Mexico,Richard E. Webster,Catharus ustulatus_Swainson's Thrush,-105.8694,06:27,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,swathr,2 (stereo),2009-04-19,49,XC54428.mp3,Swainson's Thrush,XC54428 Swainson's Thrush (Catharus ustulatus swainsoni),"['Cyanocitta cristata_Blue Jay', 'Cardinalis cardinalis_Northern Cardinal']",yes,Catharus ustulatus,"Knoxville, Tennessee",35.8589,44100 (Hz),song,100 m,128000 (bps),mp3,Blue Jay (Cyanocitta cristata); Northern Cardinal (Cardinalis cardinalis),54428,https://www.xeno-canto.org/54428,United States,Mike Nelson,Catharus ustulatus_Swainson's Thrush,-84.0948,3:30pm,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0
3.5,no,swathr,1 (mono),2018-06-16,232,XC575515.mp3,Swainson's Thrush,XC575515 Swainson's Thrush (Catharus ustulatus swainsoni),['Turdus migratorius_American Robin'],no,Catharus ustulatus,"Provo River Valley, Wasatch County, Utah",40.5788,44100 (Hz),"adult, call, sex uncertain, song",2400 m,128000 (bps),mp3,American Robin (Turdus migratorius),575515,https://www.xeno-canto.org/575515,United States,Richard E. Webster,Catharus ustulatus_Swainson's Thrush,-111.0498,20:35,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,swathr,2 (stereo),2020-07-09,112,XC575183.mp3,Swainson's Thrush,XC575183 Swainson's Thrush (Catharus ustulatus),"[""Vireo huttoni_Hutton's Vireo""]",yes,Catharus ustulatus,"Sibley Volcanic RP, Orinda, Contra Costa County, California",37.8556,44100 (Hz),song,300 m,160000 (bps),mp3,Hutton's Vireo (Vireo huttoni),575183,https://www.xeno-canto.org/575183,United States,Denise Wight,Catharus ustulatus_Swainson's Thrush,-122.2068,13:00,Denise Wight,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,swathr,1 (mono),2020-06-09,136,XC566864.mp3,Swainson's Thrush,XC566864 Swainson's Thrush (Catharus ustulatus),"['Sitta canadensis_Red-breasted Nuthatch', 'Empidonax flaviventris_Yellow-bellied Flycatcher']",no,Catharus ustulatus,"Boy Scout Road, Oquossoc, Franklin County, Maine",45.0073,48000 (Hz),"life stage uncertain, sex uncertain, song",460 m,320000 (bps),mp3,Red-breasted Nuthatch (Sitta canadensis); Yellow-bellied Flycatcher (Empidonax flaviventris),566864,https://www.xeno-canto.org/566864,United States,Levi Burford,Catharus ustulatus_Swainson's Thrush,-70.7899,12:00,Levi Burford,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,swathr,2 (stereo),2020-05-28,77,XC563220.mp3,Swainson's Thrush,XC563220 Swainson's Thrush (Catharus ustulatus),"['Turdus migratorius_American Robin', 'Passer domesticus_House Sparrow']",yes,Catharus ustulatus,"Green Valley Ranch, Denver County, Colorado",39.7709,44100 (Hz),"adult, male, song",1700 m,128000 (bps),mp3,American Robin (Turdus migratorius); House Sparrow (Passer domesticus),563220,https://www.xeno-canto.org/563220,United States,jordan,Catharus ustulatus_Swainson's Thrush,-104.7407,20:00,jordan,Creative Commons Attribution-ShareAlike 4.0
3.5,no,swathr,1 (mono),2020-05-21,75,XC561462.mp3,Swainson's Thrush,XC561462 Swainson's Thrush (Catharus ustulatus),"['Leiothlypis celata_Orange-crowned Warbler', ""Cardellina pusilla_Wilson's Warbler"", 'Haemorhous purpureus_Purple Finch']",no,Catharus ustulatus,"Los Osos, Montana de Oro State Park, Coon Creek Trail,  California",35.253,48000 (Hz),"adult, call, male",50 m,320000 (bps),mp3,Orange-crowned Warbler (Leiothlypis celata); Wilson's Warbler (Cardellina pusilla); Purple Finch (Haemorhous purpureus),561462,https://www.xeno-canto.org/561462,United States,Thomas G. Graves,Catharus ustulatus_Swainson's Thrush,-120.876,13:08,Thomas G. Graves,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,swathr,2 (stereo),2020-05-18,74,XC559544.mp3,Swainson's Thrush,XC559544 Swainson's Thrush (Catharus ustulatus),['Cyanocitta cristata_Blue Jay'],no,Catharus ustulatus,"Rahway, Union County, New Jersey",40.6061,48000 (Hz),song,10 m,177770 (bps),mp3,Blue Jay (Cyanocitta cristata),559544,https://www.xeno-canto.org/559544,United States,William Whitehead,Catharus ustulatus_Swainson's Thrush,-74.2772,18:00,William Whitehead,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,swathr,2 (stereo),2020-05-13,60,XC558024.mp3,Swainson's Thrush,XC558024 Swainson's Thrush (Catharus ustulatus),"['Branta canadensis_Canada Goose', 'Turdus migratorius_American Robin']",yes,Catharus ustulatus,"Hawk Rise Sanctuary (near  Linden), Union County, New Jersey",40.6052,48000 (Hz),"Pwut, call",0 m,244942 (bps),mp3,Canada Goose (Branta canadensis); American Robin (Turdus migratorius),558024,https://www.xeno-canto.org/558024,United States,William Whitehead,Catharus ustulatus_Swainson's Thrush,-74.2495,07:00,William Whitehead,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,swathr,1 (mono),2020-04-21,54,XC549161.mp3,Swainson's Thrush,XC549161 Swainson's Thrush (Catharus ustulatus),"['Melospiza melodia_Song Sparrow', 'Stelgidopteryx serripennis_Northern Rough-winged Swallow', 'Empidonax difficilis_Pacific-slope Flycatcher']",yes,Catharus ustulatus,"Bird and Butterfly Garden, Tijuana River Valley Regional Park, San Diego Co, California",32.554,48000 (Hz),"call, song",10 m,128000 (bps),mp3,Song Sparrow (Melospiza melodia); Northern Rough-winged Swallow (Stelgidopteryx serripennis); Pacific-slope Flycatcher (Empidonax difficilis),549161,https://www.xeno-canto.org/549161,United States,Paul Marvin,Catharus ustulatus_Swainson's Thrush,-117.0852,07:20,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,swathr,1 (mono),2020-02-25,51,XC543323.mp3,Swainson's Thrush,XC543323 Swainson's Thrush (Catharus ustulatus),[],yes,Catharus ustulatus,"Apia, Apía, Risaralda",5.1157,44100 (Hz),"adult, bird in hand, call, sex uncertain, song",2000 m,96560 (bps),mp3,,543323,https://www.xeno-canto.org/543323,Colombia,Fabio Agudelo Zapata,Catharus ustulatus_Swainson's Thrush,-75.9296,10:30,Fabio Agudelo Zapata,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,swathr,1 (mono),2019-07-08,62,XC510900.mp3,Swainson's Thrush,XC510900 Swainson's Thrush (Catharus ustulatus),[],no,Catharus ustulatus,"Lye Creek Campground, Humboldt County, Nevada",41.6858,48000 (Hz),song,2200 m,96000 (bps),mp3,,510900,https://www.xeno-canto.org/510900,United States,Bobby Wilcox,Catharus ustulatus_Swainson's Thrush,-117.5565,06:00,Bobby Wilcox,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,swathr,1 (mono),2019-06-19,75,XC509828.mp3,Swainson's Thrush,XC509828 Swainson's Thrush (Catharus ustulatus),[],yes,Catharus ustulatus,"Coleman Creek, Humboldt County, Nevada",41.453,48000 (Hz),song,2100 m,96000 (bps),mp3,,509828,https://www.xeno-canto.org/509828,United States,Bobby Wilcox,Catharus ustulatus_Swainson's Thrush,-118.9884,07:00,Bobby Wilcox,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,swathr,1 (mono),2019-11-26,15,XC508612.mp3,Swainson's Thrush,XC508612 Swainson's Thrush (Catharus ustulatus),"[""Lathrotriccus euleri_Euler's Flycatcher"", 'Turdus amaurochalinus_Creamy-bellied Thrush']",no,Catharus ustulatus,Salta: Vaqueros 1355 m,-24.6783,44100 (Hz),whit-drrr call,1355 m,128000 (bps),mp3,Euler's Flycatcher (Lathrotriccus euleri); Creamy-bellied Thrush (Turdus amaurochalinus),508612,https://www.xeno-canto.org/508612,Argentina,Niels Krabbe,Catharus ustulatus_Swainson's Thrush,-65.4158,06:16,Niels Krabbe,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,swathr,1 (mono),2019-04-25,31,XC500981.mp3,Swainson's Thrush,XC500981 Swainson's Thrush (Catharus ustulatus),"['Myiarchus tuberculifer_Dusky-capped Flycatcher', 'Vireo gilvus_Warbling Vireo', 'Xiphorhynchus flavigaster_Ivory-billed Woodcreeper', 'Turdus assimilis_White-throated Thrush']",yes,Catharus ustulatus,"Reserva Ecológica Sierra de San Juan--La Noria, Nayarit",21.4871,48000 (Hz),call,1300 m,128000 (bps),mp3,Dusky-capped Flycatcher (Myiarchus tuberculifer); Warbling Vireo (Vireo gilvus); Ivory-billed Woodcreeper (Xiphorhynchus flavigaster); White-throated Thrush (Turdus assimilis),500981,https://www.xeno-canto.org/500981,Mexico,Richard E. Webster,Catharus ustulatus_Swainson's Thrush,-104.9933,11:23,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,swathr,1 (mono),2019-05-12,50,XC495691.mp3,Swainson's Thrush,XC495691 Swainson's Thrush (Catharus ustulatus),[],yes,Catharus ustulatus,"Les Arends Forest Preserve, Kane County, Illinois",41.8284,48000 (Hz),"flight call, song",200 m,320000 (bps),mp3,,495691,https://www.xeno-canto.org/495691,United States,Matt Wistrand,Catharus ustulatus_Swainson's Thrush,-88.3205,14:57,Matt Wistrand,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,swathr,2 (stereo),2019-07-15,322,XC489007.mp3,Swainson's Thrush,XC489007 Swainson's Thrush (Catharus ustulatus swainsoni),[],yes,Catharus ustulatus,"Watson Township (near  Warren), Warren County, Pennsylvania",41.6904,44100 (Hz),"male, song",550 m,320000 (bps),mp3,,489007,https://www.xeno-canto.org/489007,United States,Matthew R. Halley,Catharus ustulatus_Swainson's Thrush,-79.2396,11:00,Matthew R. Halley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,swathr,2 (stereo),2019-07-01,70,XC488400.mp3,Swainson's Thrush,XC488400 Swainson's Thrush (Catharus ustulatus),['Corvus brachyrhynchos_American Crow'],no,Catharus ustulatus,"Unorganized South Nipissing District, Nipissing District, Ontario",45.577,44100 (Hz),song,400 m,178487 (bps),mp3,American Crow (Corvus brachyrhynchos),488400,https://www.xeno-canto.org/488400,Canada,Aidan Place,Catharus ustulatus_Swainson's Thrush,-78.5223,18:00,Aidan Place,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,swathr,1 (mono),2019-06-07,35,XC480069.mp3,Swainson's Thrush,XC480069 Swainson's Thrush (Catharus ustulatus),"['Pipilo maculatus_Spotted Towhee', 'Melospiza melodia_Song Sparrow']",no,Catharus ustulatus,"Montana de Oro State Park, Los Osos, San Luis Obispo County, California",35.2557,48000 (Hz),song,30 m,320000 (bps),mp3,Spotted Towhee (Pipilo maculatus); Song Sparrow (Melospiza melodia),480069,https://www.xeno-canto.org/480069,United States,Thomas G. Graves,Catharus ustulatus_Swainson's Thrush,-120.8872,19:48,Thomas G. Graves,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,swathr,1 (mono),2019-06-06,110,XC480064.mp3,Swainson's Thrush,XC480064 Swainson's Thrush (Catharus ustulatus),['Chamaea fasciata_Wrentit'],no,Catharus ustulatus,"Montana de Oro State Park, Los Osos, San Luis Obispo County, California",35.2557,48000 (Hz),"call, song",30 m,320000 (bps),mp3,Wrentit (Chamaea fasciata),480064,https://www.xeno-canto.org/480064,United States,Thomas G. Graves,Catharus ustulatus_Swainson's Thrush,-120.8872,18:14,Thomas G. Graves,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,swathr,1 (mono),2019-06-06,7,XC480063.mp3,Swainson's Thrush,XC480063 Swainson's Thrush (Catharus ustulatus),[],no,Catharus ustulatus,"Montana de Oro State Park, Los Osos, San Luis Obispo County, California",35.2557,48000 (Hz),song,30 m,320000 (bps),mp3,,480063,https://www.xeno-canto.org/480063,United States,Thomas G. Graves,Catharus ustulatus_Swainson's Thrush,-120.8872,18:12,Thomas G. Graves,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,swathr,1 (mono),2019-05-26,13,XC477063.mp3,Swainson's Thrush,XC477063 Swainson's Thrush (Catharus ustulatus ustulatus),[],yes,Catharus ustulatus,"Victoria powerlines, Saanich, British Columbia",48.4911,48000 (Hz),call,70 m,320000 (bps),mp3,,477063,https://www.xeno-canto.org/477063,Canada,Randy Dzenkiw,Catharus ustulatus_Swainson's Thrush,-123.4524,10:45,Randy Dzenkiw,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,swathr,2 (stereo),2018-06-02,24,XC467614.mp3,Swainson's Thrush,XC467614 Swainson's Thrush (Catharus ustulatus),"['Vireo olivaceus_Red-eyed Vireo', 'Zonotrichia albicollis_White-throated Sparrow']",yes,Catharus ustulatus,"Lac-au-Brochet, La Haute-Côte-Nord, Québec",48.3528,44100 (Hz),call,260 m,128000 (bps),mp3,Red-eyed Vireo (Vireo olivaceus); White-throated Sparrow (Zonotrichia albicollis),467614,https://www.xeno-canto.org/467614,Canada,Martin St-Michel,Catharus ustulatus_Swainson's Thrush,-69.9289,09:07,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,swathr,1 (mono),2017-06-06,105,XC466989.mp3,Swainson's Thrush,XC466989 Swainson's Thrush (Catharus ustulatus swainsoni),"['Zonotrichia albicollis_White-throated Sparrow', 'Catharus guttatus_Hermit Thrush', 'Mniotilta varia_Black-and-white Warbler', 'Seiurus aurocapilla_Ovenbird', 'Setophaga ruticilla_American Redstart', 'Vireo olivaceus_Red-eyed Vireo']",yes,Catharus ustulatus,"Trout Lake Township (near  Eckerman), Chippewa County, Michigan",46.2597,44100 (Hz),song,260 m,128000 (bps),mp3,White-throated Sparrow (Zonotrichia albicollis); Hermit Thrush (Catharus guttatus); Black-and-white Warbler (Mniotilta varia); Ovenbird (Seiurus aurocapilla); American Redstart (Setophaga ruticilla); Red-eyed Vireo (Vireo olivaceus),466989,https://www.xeno-canto.org/466989,United States,Dan Lane,Catharus ustulatus_Swainson's Thrush,-85.0207,10:30,Dan Lane,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,swathr,2 (stereo),2018-12-29,20,XC449516.mp3,Swainson's Thrush,XC449516 Swainson's Thrush (Catharus ustulatus),[],no,Catharus ustulatus,"Reserva Natural La Isla Escondida, Orito, Putumayo",0.6513,44100 (Hz),call,850 m,320000 (bps),mp3,,449516,https://www.xeno-canto.org/449516,Colombia,Jerome Fischer,Catharus ustulatus_Swainson's Thrush,-77.0739,17:00,Jerome Fischer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,swathr,2 (stereo),2014-06-07,24,XC446634.mp3,Swainson's Thrush,XC446634 Swainson's Thrush (Catharus ustulatus),[],no,Catharus ustulatus,"SFSU Field Campus, Sierra Cty, California",39.6249,48000 (Hz),song,1700 m,256000 (bps),mp3,,446634,https://www.xeno-canto.org/446634,United States,Ed Pandolfino,Catharus ustulatus_Swainson's Thrush,-120.5755,08:00,Ed Pandolfino,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,swathr,2 (stereo),2018-07-07,50,XC441361.mp3,Swainson's Thrush,XC441361 Swainson's Thrush (Catharus ustulatus),[],yes,Catharus ustulatus,"Wildwood Recreation Area, Clackamas County, Oregon",45.3501,44100 (Hz),song,380 m,192000 (bps),mp3,,441361,https://www.xeno-canto.org/441361,United States,Thomas Magarian,Catharus ustulatus_Swainson's Thrush,-121.9927,17:26,Thomas Magarian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,swathr,2 (stereo),2018-07-07,8,XC441358.mp3,Swainson's Thrush,XC441358 Swainson's Thrush (Catharus ustulatus),[],yes,Catharus ustulatus,"Wildwood Recreation Area, Clackamas County, Oregon",45.3501,44100 (Hz),song,380 m,192000 (bps),mp3,,441358,https://www.xeno-canto.org/441358,United States,Thomas Magarian,Catharus ustulatus_Swainson's Thrush,-121.9927,17:22,Thomas Magarian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,swathr,2 (stereo),2018-07-07,17,XC441357.mp3,Swainson's Thrush,XC441357 Swainson's Thrush (Catharus ustulatus),[],yes,Catharus ustulatus,"Wildwood Recreation Area, Clackamas County, Oregon",45.3501,44100 (Hz),song,380 m,192000 (bps),mp3,,441357,https://www.xeno-canto.org/441357,United States,Thomas Magarian,Catharus ustulatus_Swainson's Thrush,-121.9927,17:20,Thomas Magarian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,swathr,2 (stereo),2017-11-20,47,XC424870.mp3,Swainson's Thrush,XC424870 Swainson's Thrush (Catharus ustulatus),['Cacicus uropygialis_Scarlet-rumped Cacique'],no,Catharus ustulatus,"San Vicente de Chucurí, Santander",6.8447,44100 (Hz),call,1700 m,192000 (bps),mp3,Scarlet-rumped Cacique (Cacicus uropygialis),424870,https://www.xeno-canto.org/424870,Colombia,Valentin Fromm,Catharus ustulatus_Swainson's Thrush,-73.3822,08:00,Valentin Fromm,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,swathr,2 (stereo),2018-07-02,62,XC424316.mp3,Swainson's Thrush,XC424316 Swainson's Thrush (Catharus ustulatus),"['Zonotrichia albicollis_White-throated Sparrow', 'Poecile hudsonicus_Boreal Chickadee']",no,Catharus ustulatus,"Katahdin Woods & Waters National Monument, Sandbank Camp area, Penobscot County, Maine",45.8629,48000 (Hz),song,220 m,143213 (bps),mp3,White-throated Sparrow (Zonotrichia albicollis); Boreal Chickadee (Poecile hudsonicus),424316,https://www.xeno-canto.org/424316,United States,Lance A. M. Benner,Catharus ustulatus_Swainson's Thrush,-68.6745,9:05,Lance A. M. Benner,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,swathr,2 (stereo),2018-06-24,46,XC422819.mp3,Swainson's Thrush,XC422819 Swainson's Thrush (Catharus ustulatus),"[""Cardellina pusilla_Wilson's Warbler""]",yes,Catharus ustulatus,"Camano Island, Island County, Washington",48.1437,44100 (Hz),song,70 m,256000 (bps),mp3,Wilson's Warbler (Cardellina pusilla),422819,https://www.xeno-canto.org/422819,United States,Anthony Gliozzo,Catharus ustulatus_Swainson's Thrush,-122.50399999999999,17:00,Anthony Gliozzo,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,,swathr,1 (mono),2018-06-12,17,XC420457.mp3,Swainson's Thrush,XC420457 Swainson's Thrush (Catharus ustulatus),[],yes,Catharus ustulatus,"Division No. 1, Subd. U (near  Tors Cove), Division No. 1, Newfoundland and Labrador",47.1625,44100 (Hz),song,70 m,160000 (bps),mp3,,420457,https://www.xeno-canto.org/420457,Canada,Barry Day,Catharus ustulatus_Swainson's Thrush,-52.8797,08:00,Barry Day,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,swathr,1 (mono),2018-05-08,16,XC419950.mp3,Swainson's Thrush,XC419950 Swainson's Thrush (Catharus ustulatus),[],no,Catharus ustulatus,"Parque Natural Balboa, San Salvador",13.6404,48000 (Hz),song,1000 m,192000 (bps),mp3,,419950,https://www.xeno-canto.org/419950,El Salvador,Nick Komar,Catharus ustulatus_Swainson's Thrush,-89.1899,10:00,Nick Komar,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,swathr,1 (mono),2018-05-07,11,XC418075.mp3,Swainson's Thrush,XC418075 Swainson's Thrush (Catharus ustulatus),[],no,Catharus ustulatus,"Oak Openings Metropark, Ohio",41.5445,48000 (Hz),song,200 m,320000 (bps),mp3,,418075,https://www.xeno-canto.org/418075,United States,Sue Riffe,Catharus ustulatus_Swainson's Thrush,-83.8462,14:45,Sue Riffe,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,swathr,1 (mono),2018-05-29,56,XC417559.mp3,Swainson's Thrush,XC417559 Swainson's Thrush (Catharus ustulatus olive-backed),[],no,Catharus ustulatus,"Hazelton, Kitimat-Stikine, British Columbia",55.2639,44100 (Hz),song,200 m,320000 (bps),mp3,,417559,https://www.xeno-canto.org/417559,Canada,Larry Joseph,Catharus ustulatus_Swainson's Thrush,-127.6488,22:00,Larry Joseph,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
